"date","close","volume","open","high","low"
"2012/12/21","74.1900","148609695.0000","73.2100","74.2385","72.8914"
"2012/12/20","74.5329","120153986.0000","75.7143","75.7428","74.1257"
"2012/12/19","75.1871","112061074.0000","75.9243","76.2428","75.0714"
"2012/12/18","76.2714","156143657.0000","75.0000","76.4143","74.3214"
"2012/12/17","74.1185","189181917.0000","72.7043","74.2857","71.6043"
"2012/12/14","72.8277","252115436.0000","73.5357","74.0188","72.2257"
"2012/12/13","75.6700","155971877.0000","75.8785","76.8057","75.1143"
"2012/12/12","77.0000","121630216.0000","78.2528","78.2857","76.6100"
"2012/12/11","77.3411","147820794.0000","77.1100","78.5085","76.7671"
"2012/12/10","75.6887","157477787.0000","75.0000","76.9300","74.5114"
"2012/12/07","76.1785","196603459.0000","79.0571","79.3143","75.7143"
"2012/12/06","78.1778","294065958.0000","75.5628","79.0443","74.0900"
"2012/12/05","76.9703","259803118.0000","81.2728","81.3214","76.9671"
"2012/12/04","82.2636","138712182.0000","83.1143","83.1143","81.7328"
"2012/12/03","83.7414","90911547.0000","84.8071","84.9414","83.6428"
"2012/11/30","83.6114","97622309.0000","83.8271","84.0571","83.2400"
"2012/11/29","84.1943","128394879.0000","84.3164","84.8928","83.6071"
"2012/11/28","83.2771","130112749.0000","82.4671","83.6857","81.7514"
"2012/11/27","83.5400","133099650.0000","84.2214","84.3457","82.8714"
"2012/11/26","84.2185","157238387.0000","82.2714","84.2857","81.9585"
"2012/11/23","81.6428","68206599.0000","81.0243","81.7143","80.3714"
"2012/11/21","80.2428","93231278.0000","80.6071","81.0528","79.5143"
"2012/11/20","80.1305","160537558.0000","81.7014","81.7071","79.2257"
"2012/11/19","80.8185","205441312.0000","77.2443","81.0714","77.1257"
"2012/11/16","75.3825","316194785.0000","75.0285","75.7143","72.2500"
"2012/11/15","75.0885","197157859.0000","76.7900","77.0714","74.6600"
"2012/11/14","76.6971","119026076.0000","77.9285","78.2071","76.5971"
"2012/11/13","77.5568","133201920.0000","76.9871","78.6400","76.6228"
"2012/11/12","77.5471","128801509.0000","79.1643","79.2143","76.9500"
"2012/11/09","78.1514","232298080.0000","77.2028","79.2685","76.2457"
"2012/11/08","76.8214","263467059.0000","80.0900","80.3185","76.4700"
"2012/11/07","79.7145","198152419.0000","81.9764","82.0771","79.3928"
"2012/11/06","83.2642","93580438.0000","84.3185","84.3914","82.8700"
"2012/11/05","83.5173","132221850.0000","83.3593","83.9671","82.5143"
"2012/11/02","82.4000","149722555.0000","85.1271","85.2785","82.1071"
"2012/11/01","85.2200","90287637.0000","85.4600","86.1428","84.8814"
"2012/10/31","85.0457","127361118.0000","84.9828","85.9943","83.9571"
"2012/10/26","86.2857","254608276.0000","87.0614","87.7143","84.4285"
"2012/10/25","87.0768","159313328.0000","88.5714","88.8571","86.5071"
"2012/10/24","88.1185","139246492.0000","88.7771","89.5071","87.2343"
"2012/10/23","87.6222","176497913.0000","90.1428","90.5571","87.3857"
"2012/10/22","90.5757","136374671.0000","87.4885","90.7685","87.2514"
"2012/10/19","87.1200","185618286.0000","90.1500","90.2528","87.0885"
"2012/10/18","90.3771","119025656.0000","91.3700","91.7228","90.0000"
"2012/10/17","92.0876","97195099.0000","92.6957","93.2557","92.0000"
"2012/10/16","92.8275","137208791.0000","90.7671","92.9000","90.1428"
"2012/10/15","90.6800","107948432.0000","90.3357","90.7328","89.1214"
"2012/10/12","89.9591","114883754.0000","89.9371","90.7685","89.3285"
"2012/10/11","89.7285","136341211.0000","92.3571","92.4571","89.7285"
"2012/10/10","91.5585","127322338.0000","91.3914","92.1400","91.0000"
"2012/10/09","90.8357","209390853.0000","91.2357","91.4985","89.0785"
"2012/10/08","91.1671","159189568.0000","92.4114","92.5085","90.8728"
"2012/10/05","93.2271","148189554.0000","95.0285","95.1428","93.0400"
"2012/10/04","95.2571","92516018.0000","95.8928","96.3214","95.0785"
"2012/10/03","95.9214","105850532.0000","94.9800","95.9800","94.6614"
"2012/10/02","94.4728","156293037.0000","94.5443","95.1928","92.9500"
"2012/10/01","94.1985","135694481.0000","95.8800","96.6785","93.7857"
"2012/09/28","95.3007","133569490.0000","96.9643","97.3014","95.2500"
"2012/09/27","97.3314","148037514.0000","94.8985","97.4528","94.3357"
"2012/09/26","95.0257","144088393.0000","95.5343","96.0985","94.4571"
"2012/09/25","96.2200","129376629.0000","98.3228","98.9685","96.1428"
"2012/09/24","98.6843","159435968.0000","98.1228","99.3028","97.5714"
"2012/09/21","100.0135","142582763.0000","100.3443","100.7243","99.9088"
"2012/09/20","99.8143","83949835.0000","99.8800","100.0085","99.0885"
"2012/09/19","100.3000","81575714.0000","100.0371","100.5700","99.9385"
"2012/09/18","100.2728","93139368.0000","99.9828","100.3328","99.4885"
"2012/09/17","99.9687","98918360.0000","99.9071","99.9714","99.2300"
"2012/09/14","98.7543","149877325.0000","98.5650","99.5685","98.2700"
"2012/09/13","97.5685","149262095.0000","96.7671","97.9285","96.3957"
"2012/09/12","95.6843","177589913.0000","95.2643","95.7000","93.7143"
"2012/09/11","94.3700","125760918.0000","95.0157","95.7285","93.7857"
"2012/09/10","94.6771","121551956.0000","97.2071","97.6128","94.5857"
"2012/09/07","97.2057","82228185.0000","96.8643","97.4971","96.5385"
"2012/09/06","96.6100","97738999.0000","96.1671","96.8985","95.8285"
"2012/09/05","95.7471","83949835.0000","96.5100","96.6214","95.6571"
"2012/09/04","96.4243","91805028.0000","95.1085","96.4485","94.9285"
"2012/08/31","95.0343","84463495.0000","95.3214","95.5143","93.8928"
"2012/08/30","94.8383","75514273.0000","95.8057","95.9363","94.6933"
"2012/08/29","96.2094","50544551.0000","96.4643","96.8100","96.0857"
"2012/08/28","96.4000","66709096.0000","96.4253","96.5857","95.8104"
"2012/08/27","96.5257","106575802.0000","97.1414","97.2671","96.2200"
"2012/08/24","94.7460","107074132.0000","94.2157","95.6400","93.6500"
"2012/08/23","94.6614","104855271.0000","95.1585","95.7000","94.4500"
"2012/08/22","95.5528","140900172.0000","93.4885","95.5714","92.5871"
"2012/08/21","93.7231","202792581.0000","95.8314","96.4114","92.9043"
"2012/08/20","95.0214","152992536.0000","92.8585","95.0214","92.8428"
"2012/08/17","92.5871","110457373.0000","91.4285","92.5985","91.2585"
"2012/08/16","90.9057","63601368.0000","90.1728","90.9657","90.0714"
"2012/08/15","90.1185","64307325.0000","90.1857","90.5714","89.6785"
"2012/08/14","90.2414","84939075.0000","90.2671","91.2300","90.0300"
"2012/08/13","90.0000","69562052.0000","89.0557","90.0000","89.0357"
"2012/08/10","88.8143","48726623.0000","88.3871","88.8228","88.3857"
"2012/08/09","88.6757","55081834.0000","88.2643","88.8185","88.2571"
"2012/08/08","88.5514","60970746.0000","88.4843","89.1257","88.1571"
"2012/08/07","88.7020","72558872.0000","88.9671","89.2857","88.2914"
"2012/08/06","88.9357","75488233.0000","88.1843","89.2668","87.8943"
"2012/08/03","87.9571","86083296.0000","87.6614","88.2828","87.3657"
"2012/08/02","86.8271","83023385.0000","86.1200","87.2414","85.7500"
"2012/08/01","86.6871","96002719.0000","87.9864","88.0571","86.1428"
"2012/07/31","87.2514","115373055.0000","86.1757","87.3857","86.1028"
"2012/07/30","85.0043","94626868.0000","84.4171","85.6343","83.9743"
"2012/07/27","83.5943","100956620.0000","82.1443","83.6900","81.6557"
"2012/07/26","82.1257","101611050.0000","82.8228","82.9143","81.4800"
"2012/07/25","82.1385","219211506.0000","82.0657","82.9714","81.4285"
"2012/07/24","85.8457","137351661.0000","86.7685","87.0971","85.5014"
"2012/07/23","86.2614","121642186.0000","84.9143","86.5571","83.9585"
"2012/07/20","86.3285","99227200.0000","87.5757","87.7771","86.2428"
"2012/07/19","87.7600","108981913.0000","87.3257","87.9071","86.5714"
"2012/07/18","86.6085","62685509.0000","86.6557","86.9057","86.2228"
"2012/07/17","86.7057","73378782.0000","87.2557","87.3571","86.1643"
"2012/07/16","86.7014","75263813.0000","86.4457","87.3743","86.4314"
"2012/07/13","86.4243","77827633.0000","86.1357","86.7414","85.7143"
"2012/07/12","85.5571","106873442.0000","85.7485","86.2100","84.6685"
"2012/07/11","86.3471","117068665.0000","86.5885","86.8085","85.3171"
"2012/07/10","86.8871","127763688.0000","88.2814","88.5528","86.4728"
"2012/07/09","87.6985","94701768.0000","86.4714","87.7000","86.3014"
"2012/07/06","86.5543","104693151.0000","86.7271","86.9200","85.9400"
"2012/07/05","87.1343","120978516.0000","85.7943","87.7628","85.6643"
"2012/07/03","85.6300","60428183.0000","84.9828","85.7143","84.8571"
"2012/07/02","84.6457","99806940.0000","83.5328","84.7814","83.3714"
"2012/06/29","83.4285","105131912.0000","82.5714","83.4285","82.0357"
"2012/06/28","81.2928","70572061.0000","81.6671","82.0000","80.8014"
"2012/06/27","82.0714","50737114.0000","82.1428","82.3914","81.7028"
"2012/06/26","81.7178","69124972.0000","81.6185","82.0700","81.0471"
"2012/06/25","81.5378","75963043.0000","82.4714","82.8285","81.4814"
"2012/06/22","83.1571","70792001.0000","82.7200","83.1700","82.2028"
"2012/06/21","82.5243","81511944.0000","83.6343","84.0314","82.4914"
"2012/06/20","83.6773","89706357.0000","84.0300","84.1785","82.9714"
"2012/06/19","83.9157","90239127.0000","83.3428","84.2857","83.3000"
"2012/06/18","83.6828","109922713.0000","81.5657","83.9843","81.4814"
"2012/06/15","82.0185","83596545.0000","81.5714","82.0885","81.3643"
"2012/06/14","81.6471","86325986.0000","81.6057","81.9285","81.0371"
"2012/06/13","81.7371","73380042.0000","82.0743","82.6400","81.4828"
"2012/06/12","82.3085","108784723.0000","82.0657","82.3743","80.9571"
"2012/06/11","81.5957","147605824.0000","83.9600","84.0714","81.5185"
"2012/06/08","82.9028","86587996.0000","81.6571","82.9405","81.2857"
"2012/06/07","81.6743","94916808.0000","82.4700","82.4743","81.5000"
"2012/06/06","81.6371","100135800.0000","81.1100","81.9785","80.7857"
"2012/06/05","80.4043","96944429.0000","80.1814","80.9243","79.7614"
"2012/06/04","80.6128","138991972.0000","80.2143","81.0714","78.3571"
"2012/06/01","80.1414","130080689.0000","81.3085","81.8071","80.0743"
"2012/05/31","82.5328","122817347.0000","82.9628","83.0714","81.6371"
"2012/05/30","82.7385","132188320.0000","81.3143","82.8557","80.9371"
"2012/05/29","81.7528","94973228.0000","81.5571","82.0000","80.7585"
"2012/05/25","80.3271","81958125.0000","80.6557","80.8357","79.7817"
"2012/05/24","80.7600","123856147.0000","82.2671","82.3571","80.1757"
"2012/05/23","81.5085","145594164.0000","79.6428","81.8285","79.0328"
"2012/05/22","79.5671","173417772.0000","81.3643","81.9828","78.9400"
"2012/05/21","80.1828","157250007.0000","76.3571","80.2200","76.2928"
"2012/05/18","75.7685","182773345.0000","76.2800","77.6300","74.5971"
"2012/05/17","75.7314","178603164.0000","77.9014","78.2143","75.7314"
"2012/05/16","78.0107","139914782.0000","79.1500","79.5557","77.2914"
"2012/05/15","79.0243","118859546.0000","80.2071","80.4600","78.8214"
"2012/05/14","79.7457","87975396.0000","80.3671","81.0728","79.6571"
"2012/05/11","80.9585","99653570.0000","80.7143","82.0671","80.6214"
"2012/05/10","81.5028","83026395.0000","82.0828","82.2685","81.2058"
"2012/05/09","81.3114","120022806.0000","80.5285","81.9968","80.1214"
"2012/05/08","81.1685","124080357.0000","81.3685","81.6428","79.8185"
"2012/05/07","81.3543","114959564.0000","80.2143","81.8243","80.1757"
"2012/05/04","80.7500","132304520.0000","82.4400","82.6228","80.7385"
"2012/05/03","83.1171","97380669.0000","84.3571","84.4857","82.9000"
"2012/05/02","83.7114","106750312.0000","82.8914","83.9142","82.6943"
"2012/05/01","83.1614","152492176.0000","83.5571","85.2514","83.0328"
"2012/04/30","83.4257","126321688.0000","85.4000","85.4857","83.2857"
"2012/04/27","86.1428","101533910.0000","86.4385","86.5971","85.7857"
"2012/04/26","86.8143","133588810.0000","87.7528","87.8128","86.0185"
"2012/04/25","87.1428","225862488.0000","87.9478","88.2857","86.5714"
"2012/04/24","80.0400","263552249.0000","80.3728","81.0985","79.2857"
"2012/04/23","81.6714","241398292.0000","81.5157","82.3814","79.5171"
"2012/04/20","81.8543","257480867.0000","84.4828","84.9457","81.4885"
"2012/04/19","83.9200","208302982.0000","85.7457","86.3903","83.5028"
"2012/04/18","86.9057","238277411.0000","87.6743","88.6071","86.1014"
"2012/04/17","87.1000","255328647.0000","82.7057","87.1428","81.7014"
"2012/04/16","82.8757","262356159.0000","87.1514","87.1828","82.6071"
"2012/04/13","86.4614","214640084.0000","89.1585","89.2428","86.2157"
"2012/04/12","88.9671","153188746.0000","89.2857","90.1900","88.6428"
"2012/04/11","89.4571","173844142.0000","90.8857","90.9814","89.0489"
"2012/04/10","89.7771","221909237.0000","91.4185","92.0000","89.4285"
"2012/04/09","90.8900","149052655.0000","89.4471","91.4057","89.3285"
"2012/04/05","90.5257","159997578.0000","89.5685","90.6657","89.0571"
"2012/04/04","89.1871","142980433.0000","89.1928","89.4085","88.1428"
"2012/04/03","89.9028","208117692.0000","89.6143","90.3157","88.9300"
"2012/04/02","88.3757","149091365.0000","85.9757","88.3957","85.7685"
"2012/03/30","85.6500","182067395.0000","86.9671","87.2228","85.4200"
"2012/03/29","87.1228","151111705.0000","87.5400","88.0800","86.7471"
"2012/03/28","88.2314","163667329.0000","88.3400","88.7785","87.1871"
"2012/03/27","87.7828","151353625.0000","86.5971","88.0400","86.5800"
"2012/03/26","86.7114","148719035.0000","85.6843","86.7357","85.0371"
"2012/03/23","85.1500","107403062.0000","85.7843","85.9714","84.9144"
"2012/03/22","85.6200","155867437.0000","85.3971","86.3571","85.0757"
"2012/03/21","86.0714","160447118.0000","86.1057","87.0928","85.9157"
"2012/03/20","86.5657","203497481.0000","85.6443","86.7000","83.1428"
"2012/03/19","85.8714","224435817.0000","85.4814","85.9671","84.1500"
"2012/03/16","83.6528","206076492.0000","83.5314","84.1714","82.5714"
"2012/03/15","83.6514","289496777.0000","85.6585","85.7157","82.6500"
"2012/03/14","84.2257","353599156.0000","82.5785","84.9600","82.2000"
"2012/03/13","81.1571","172173592.0000","79.6485","81.1685","79.3928"
"2012/03/12","78.8571","101001000.0000","78.4260","78.8571","78.1428"
"2012/03/09","77.8814","104560151.0000","77.7443","78.2485","77.5871"
"2012/03/08","77.4271","128668929.0000","76.3843","77.5700","76.0171"
"2012/03/07","75.8128","198964910.0000","76.6857","76.8257","74.7571"
"2012/03/06","75.7514","202211301.0000","74.8085","76.2414","73.7458"
"2012/03/05","76.1657","201797181.0000","77.9171","78.2114","75.1428"
"2012/03/02","77.8828","107544392.0000","77.7485","78.1143","77.5028"
"2012/03/01","77.7814","170563731.0000","78.3100","78.3157","76.9671"
"2012/02/29","77.4914","237448891.0000","77.3657","78.2300","76.5285"
"2012/02/28","76.4871","149434575.0000","75.4228","76.4871","75.1214"
"2012/02/27","75.1085","136457481.0000","74.4728","75.5000","73.7543"
"2012/02/24","74.6300","103715531.0000","74.2385","74.7000","74.0914"
"2012/02/23","73.7700","141721973.0000","73.5828","73.9756","72.7857"
"2012/02/22","73.2914","120564116.0000","73.2971","73.6414","72.7243"
"2012/02/21","73.5500","150412545.0000","72.4114","73.5500","72.0171"
"2012/02/17","71.7314","133666300.0000","71.8728","72.5385","71.4714"
"2012/02/16","71.7443","235805641.0000","70.2143","72.1271","69.5186"
"2012/02/15","71.0957","374517892.0000","73.4657","75.1843","70.9843"
"2012/02/14","72.7800","114963904.0000","72.0943","72.7943","71.7143"
"2012/02/13","71.8000","128970559.0000","71.3614","71.9757","71.0128"
"2012/02/10","70.4886","157587127.0000","70.1371","71.0886","69.7928"
"2012/02/09","70.4528","220416976.0000","68.6800","70.9643","68.6514"
"2012/02/08","68.0971","101696381.0000","67.2143","68.1128","67.1000"
"2012/02/07","66.9757","78941684.0000","66.4643","67.1071","66.3687"
"2012/02/06","66.2814","62225658.0000","65.4828","66.4257","65.4573"
"2012/02/03","65.6686","71618981.0000","65.3286","65.7143","65.0800"
"2012/02/02","65.0171","46615058.0000","65.1286","65.3100","64.8543"
"2012/02/01","65.1700","67269418.0000","65.4871","65.5700","65.0786"
"2012/01/31","65.2114","97874379.0000","65.0843","65.4628","64.7243"
"2012/01/30","64.7157","94626868.0000","63.6728","64.8428","63.6271"
"2012/01/27","63.8971","74902122.0000","63.4771","64.0686","63.3957"
"2012/01/26","63.5186","80913094.0000","64.0514","64.1128","63.3057"
"2012/01/25","63.8086","239249712.0000","64.9200","64.9214","63.3900"
"2012/01/24","60.0586","127725188.0000","60.7286","60.7286","59.9357"
"2012/01/23","61.0584","76162193.0000","60.3814","61.2071","60.3286"
"2012/01/20","60.0428","103061661.0000","61.0700","61.0714","59.9643"
"2012/01/19","61.1071","65151043.0000","61.4500","61.6241","60.9300"
"2012/01/18","61.3014","68859875.0000","60.9943","61.3528","60.9000"
"2012/01/17","60.6714","60589792.0000","60.6000","60.8557","60.4228"
"2012/01/13","59.9728","56446393.0000","59.9571","60.0643","59.8086"
"2012/01/12","60.1986","53125179.0000","60.3257","60.4143","59.8214"
"2012/01/11","60.3643","53739093.0000","60.3828","60.4071","59.9014"
"2012/01/10","60.4628","64474443.0000","60.8443","60.8571","60.2143"
"2012/01/09","60.2471","98339110.0000","60.7857","61.1071","60.1928"
"2012/01/06","60.3428","79538994.0000","59.9671","60.3928","59.8886"
"2012/01/05","59.7186","67606475.0000","59.2786","59.7928","58.9528"
"2012/01/04","59.0628","64703000.0000","58.5714","59.2400","58.4686"
"2012/01/03","58.7471","75476123.0000","58.4857","58.9286","58.4286"
"2011/12/30","57.8571","44900596.0000","57.6443","58.0400","57.6414"
"2011/12/29","57.8743","53774275.0000","57.6286","57.9500","57.2157"
"2011/12/28","57.5200","57101943.0000","58.1271","58.3214","57.3343"
"2011/12/27","58.0757","66234181.0000","57.5857","58.4414","57.5743"
"2011/12/23","57.6186","67331438.0000","57.0986","57.6557","57.0707"
"2011/12/22","56.9357","50399476.0000","56.7143","57.0186","56.5857"
